DATA_INIZIO_AMMINISTRATIVA,DATA_FINE_AMMINISTRATIVA,COD_CATASTO,PRO_COM,PRO_COM_T,COMUNE,COMUNE_IT,COMUNE_A,COD_DEN_STORICO,COD_UTS,ID_UTS_TIPO,DESC_UTS_TIPO,COD_REG,SIGLA_UTS,COD_RIP
05-12-1972,31-12-9999,D222,21027,021027,Curon Venosta/Graun im Vinschgau,CURON VENOSTA,GRAUN IM VINSCHGAU,,021,2,Provincia autonoma,04,BZ,2
06-12-1931,06-12-1931,G996,21866,021866,Prati/Wiesen,PRATI,WIESEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,H003,802363,802363,Prato alla Drava/Winnebach,PRATO ALLA DRAVA,WINNEBACH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,H003,22469,022469,Prato alla Drava/Winnebach,PRATO ALLA DRAVA,WINNEBACH,,022,1,Provincia,00,TN,2
12-01-1927,09-12-1928,H003,21867,021867,Prato alla Drava/Winnebach,PRATO ALLA DRAVA,WINNEBACH,,021,1,Provincia,00,BZ,2
09-12-1928,09-12-1928,H003,21867,021867,Prato alla Drava/Winnebach,PRATO ALLA DRAVA,WINNEBACH,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,ND,802364,802364,Prato di Venosta/Prad,PRATO DI VENOSTA,PRAD,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,ND,22470,022470,Prato di Venosta/Prad,PRATO DI VENOSTA,PRAD,,022,1,Provincia,00,TN,2
12-01-1927,14-05-1929,ND,21868,021868,Prato di Venosta/Prad,PRATO DI VENOSTA,PRAD,,021,1,Provincia,00,BZ,2
14-05-1929,14-05-1929,ND,21868,021868,Prato di Venosta/Prad,PRATO DI VENOSTA,PRAD,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,H019,802367,802367,San Valentino in Predoi/Prettau,SAN VALENTINO IN PREDOI,PRETTAU,021523,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,H019,22471,022471,San Valentino in Predoi/Prettau,SAN VALENTINO IN PREDOI,PRETTAU,021523,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,H019,22471,022471,Predoi/Prettau,PREDOI,PRETTAU,,022,1,Provincia,00,TN,2
12-01-1927,21-02-1929,H019,21068,021068,Predoi/Prettau,PREDOI,PRETTAU,,021,1,Provincia,00,BZ,2
21-02-1929,21-02-1929,H019,21068,021068,Predoi/Prettau,PREDOI,PRETTAU,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,H081,802375,802375,Proves/Proveis,PROVES,PROVEIS,,802,1,Provincia,00,TN,2
14-02-1923,06-09-1928,H081,22472,022472,Proves/Proveis,PROVES,PROVEIS,,022,1,Provincia,00,TN,2
06-09-1928,06-09-1928,H081,22472,022472,Proves/Proveis,PROVES,PROVEIS,,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,D213,802376,802376,Curaces/Gratsch,CURACES,GRATSCH,021558,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,D213,21869,021869,Curaces/Gratsch,CURACES,GRATSCH,021558,022,1,Provincia,00,TN,2
27-04-1923,08-11-1923,D213,21869,021869,Quarazze/Gratsch,QUARAZZE,GRATSCH,,022,1,Provincia,00,TN,2
08-11-1923,08-11-1923,D213,21869,021869,Quarazze/Gratsch,QUARAZZE,GRATSCH,,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,H152,802379,802379,Racignes/Ratschings,RACIGNES,RATSCHINGS,021524,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,H152,22473,022473,Racignes/Ratschings,RACIGNES,RATSCHINGS,021524,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,H152,22473,022473,Racines/Ratschings,RACINES,RATSCHINGS,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1929,H152,21070,021070,Racines/Ratschings,RACINES,RATSCHINGS,,021,1,Provincia,00,BZ,2
15-06-1929,01-01-1948,H152,21070,021070,Racines/Ratschings,RACINES,RATSCHINGS,,021,1,Provincia,00,BZ,2
15-06-1929,01-01-1948,H152,21070,021070,Racines/Ratschings,RACINES,RATSCHINGS,,021,1,Provincia,00,BZ,2
15-06-1929,01-01-1948,H152,21070,021070,Racines/Ratschings,RACINES,RATSCHINGS,,021,1,Provincia,00,BZ,2
15-06-1929,01-01-1948,H152,21070,021070,Racines/Ratschings,RACINES,RATSCHINGS,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,H152,21070,021070,Racines/Ratschings,RACINES,RATSCHINGS,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,H152,21070,021070,Racines/Ratschings,RACINES,RATSCHINGS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L941,802877,802877,Villa d'Uta/Uttenhein,VILLA D'UTA,UTTENHEIN,021582,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,L941,22683,022683,Villa d'Uta/Uttenhein,VILLA D'UTA,UTTENHEIN,021582,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,L941,22683,022683,Villa Ottone/Uttenhein,VILLA OTTONE,UTTENHEIN,,022,1,Provincia,00,TN,2
12-01-1927,29-05-1928,L941,21921,021921,Villa Ottone/Uttenhein,VILLA OTTONE,UTTENHEIN,,021,1,Provincia,00,BZ,2
29-05-1928,29-05-1928,L941,21921,021921,Villa Ottone/Uttenhein,VILLA OTTONE,UTTENHEIN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,M020,802879,802879,Villa Santa Caterina/Aufhofen,VILLA SANTA CATERINA,AUFHOFEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,M020,22684,022684,Villa Santa Caterina/Aufhofen,VILLA SANTA CATERINA,AUFHOFEN,,022,1,Provincia,00,TN,2
12-01-1927,04-04-1928,M020,21922,021922,Villa Santa Caterina/Aufhofen,VILLA SANTA CATERINA,AUFHOFEN,,021,1,Provincia,00,BZ,2
04-04-1928,04-04-1928,M020,21922,021922,Villa Santa Caterina/Aufhofen,VILLA SANTA CATERINA,AUFHOFEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,L915,802880,802880,Villabassa/Niederdorf,VILLABASSA,NIEDERDORF,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L915,22685,022685,Villabassa/Niederdorf,VILLABASSA,NIEDERDORF,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,L915,21113,021113,Villabassa/Niederdorf,VILLABASSA,NIEDERDORF,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,L915,21113,021113,Villabassa/Niederdorf,VILLABASSA,NIEDERDORF,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,L915,21113,021113,Villabassa/Niederdorf,VILLABASSA,NIEDERDORF,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,L971,802881,802881,Villandro/Villanders,VILLANDRO,VILLANDERS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,L971,22686,022686,Villandro/Villanders,VILLANDRO,VILLANDERS,,022,1,Provincia,00,TN,2
12-01-1927,04-06-1929,L971,21114,021114,Villandro/Villanders,VILLANDRO,VILLANDERS,,021,1,Provincia,00,BZ,2
04-06-1929,01-01-1948,L971,21114,021114,Villandro/Villanders,VILLANDRO,VILLANDERS,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,L971,21114,021114,Villandro/Villanders,VILLANDRO,VILLANDERS,,021,1,Provincia,04,BZ,2
05-12-1972,15-03-2017,L971,21114,021114,Villandro/Villanders,VILLANDRO,VILLANDERS,,021,2,Provincia autonoma,04,BZ,2
15-03-2017,31-12-9999,L971,21114,021114,Villandro/Villanders,VILLANDRO,VILLANDERS,,021,2,Provincia autonoma,04,BZ,2
15-03-2017,31-12-9999,L971,21114,021114,Villandro/Villanders,VILLANDRO,VILLANDERS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,M067,802885,802885,Vipiteno/Sterzing,VIPITENO,STERZING,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,M067,22687,022687,Vipiteno/Sterzing,VIPITENO,STERZING,,022,1,Provincia,00,TN,2
12-01-1927,06-12-1931,M067,21115,021115,Vipiteno/Sterzing,VIPITENO,STERZING,,021,1,Provincia,00,BZ,2
06-12-1931,01-01-1948,M067,21115,021115,Vipiteno/Sterzing,VIPITENO,STERZING,,021,1,Provincia,00,BZ,2
06-12-1931,01-01-1948,M067,21115,021115,Vipiteno/Sterzing,VIPITENO,STERZING,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,M067,21115,021115,Vipiteno/Sterzing,VIPITENO,STERZING,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,M067,21115,021115,Vipiteno/Sterzing,VIPITENO,STERZING,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,M099,802886,802886,Vizze/Pfitsch,VIZZE,PFITSCH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,M099,22688,022688,Vizze/Pfitsch,VIZZE,PFITSCH,,022,1,Provincia,00,TN,2
12-01-1927,06-12-1931,M099,21923,021923,Vizze/Pfitsch,VIZZE,PFITSCH,,021,1,Provincia,00,BZ,2
06-12-1931,06-12-1931,M099,21923,021923,Vizze/Pfitsch,VIZZE,PFITSCH,,021,1,Provincia,00,BZ,2
27-06-1928,01-01-1948,E829,22424,022424,Magrè all'Adige/Margreid,MAGRÈ ALL'ADIGE,MARGREID,021516,022,1,Provincia,00,TN,2
27-06-1928,01-01-1948,E829,22424,022424,Magrè all'Adige/Margreid,MAGRÈ ALL'ADIGE,MARGREID,021516,022,1,Provincia,00,TN,2
27-06-1928,01-01-1948,E829,22424,022424,Magrè all'Adige/Margreid,MAGRÈ ALL'ADIGE,MARGREID,021516,022,1,Provincia,00,TN,2
01-01-1948,14-03-1948,E829,22424,022424,Magrè all'Adige/Margreid,MAGRÈ ALL'ADIGE,MARGREID,021516,022,1,Provincia,04,TN,2
14-03-1948,17-05-1952,E829,21045,021045,Magrè all'Adige/Margreid,MAGRÈ ALL'ADIGE,MARGREID,021516,021,1,Provincia,04,BZ,2
17-05-1952,22-09-1971,E829,21045,021045,Magrè all'Adige/Margreid,MAGRÈ ALL'ADIGE,MARGREID,021516,021,1,Provincia,04,BZ,2
22-09-1971,05-12-1972,E829,21045,021045,Magrè sulla strada del vino/Margreid an der Weinstraße,MAGRÈ SULLA STRADA DEL VINO,MARGREID AN DER WEINSTRAßE,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,E829,21045,021045,Magrè sulla strada del vino/Margreid an der Weinstraße,MAGRÈ SULLA STRADA DEL VINO,MARGREID AN DER WEINSTRAßE,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,H190,802382,802382,Rasun di Sopra/Oberrasen,RASUN DI SOPRA,OBERRASEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,H190,22474,022474,Rasun di Sopra/Oberrasen,RASUN DI SOPRA,OBERRASEN,,022,1,Provincia,00,TN,2
12-01-1927,17-10-1928,H190,21870,021870,Rasun di Sopra/Oberrasen,RASUN DI SOPRA,OBERRASEN,,021,1,Provincia,00,BZ,2
17-10-1928,17-10-1928,H190,21870,021870,Rasun di Sopra/Oberrasen,RASUN DI SOPRA,OBERRASEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,H191,802383,802383,Rasun di Sotto/Niederrasen,RASUN DI SOTTO,NIEDERRASEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,H191,22475,022475,Rasun di Sotto/Niederrasen,RASUN DI SOTTO,NIEDERRASEN,,022,1,Provincia,00,TN,2
12-01-1927,17-10-1928,H191,21871,021871,Rasun di Sotto/Niederrasen,RASUN DI SOTTO,NIEDERRASEN,,021,1,Provincia,00,BZ,2
17-10-1928,17-10-1928,H191,21871,021871,Rasun di Sotto/Niederrasen,RASUN DI SOTTO,NIEDERRASEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,H236,802385,802385,Renon/Ritten,RENON,RITTEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,H236,22476,022476,Renon/Ritten,RENON,RITTEN,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1928,H236,21072,021072,Renon/Ritten,RENON,RITTEN,,021,1,Provincia,00,BZ,2
15-06-1928,01-01-1948,H236,21072,021072,Renon/Ritten,RENON,RITTEN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,H236,21072,021072,Renon/Ritten,RENON,RITTEN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,H236,21072,021072,Renon/Ritten,RENON,RITTEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,H241,802386,802386,Resia all'Adige/Reschen,RESIA ALL'ADIGE,RESCHEN,021559,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,H241,22477,022477,Resia all'Adige/Reschen,RESIA ALL'ADIGE,RESCHEN,021559,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,H241,22477,022477,Resia/Reschen,RESIA,RESCHEN,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1928,H241,21873,021873,Resia/Reschen,RESIA,RESCHEN,,021,1,Provincia,00,BZ,2
15-06-1928,15-06-1928,H241,21873,021873,Resia/Reschen,RESIA,RESCHEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,H279,802389,802389,Ridanna/Riednaun,RIDANNA,RIEDNAUN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,H279,22478,022478,Ridanna/Riednaun,RIDANNA,RIEDNAUN,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1929,H279,21874,021874,Ridanna/Riednaun,RIDANNA,RIEDNAUN,,021,1,Provincia,00,BZ,2
15-06-1929,15-06-1929,H279,21874,021874,Ridanna/Riednaun,RIDANNA,RIEDNAUN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,H284,802390,802390,Rifiano/Riffian,RIFIANO,RIFFIAN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,H284,22479,022479,Rifiano/Riffian,RIFIANO,RIFFIAN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,H284,21073,021073,Rifiano/Riffian,RIFIANO,RIFFIAN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,H284,21073,021073,Rifiano/Riffian,RIFIANO,RIFFIAN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,H284,21073,021073,Rifiano/Riffian,RIFIANO,RIFFIAN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,H295,802391,802391,Rinna/Welschellen,RINNA,WELSCHELLEN,021560,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,H295,22480,022480,Rinna/Welschellen,RINNA,WELSCHELLEN,021560,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,H295,22480,022480,Rina/Welschellen,RINA,WELSCHELLEN,,022,1,Provincia,00,TN,2
12-01-1927,14-02-1929,H295,21875,021875,Rina/Welschellen,RINA,WELSCHELLEN,,021,1,Provincia,00,BZ,2
14-02-1929,14-02-1929,H295,21875,021875,Rina/Welschellen,RINA,WELSCHELLEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,H299,802392,802392,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,H299,22481,022481,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,022,1,Provincia,00,TN,2
12-01-1927,30-05-1929,H299,21074,021074,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,021,1,Provincia,00,BZ,2
30-05-1929,01-01-1948,H299,21074,021074,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,021,1,Provincia,00,BZ,2
30-05-1929,01-01-1948,H299,21074,021074,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,021,1,Provincia,00,BZ,2
30-05-1929,01-01-1948,H299,21074,021074,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,021,1,Provincia,00,BZ,2
30-05-1929,01-01-1948,H299,21074,021074,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,021,1,Provincia,00,BZ,2
01-01-1948,04-01-1956,H299,21074,021074,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,021,1,Provincia,04,BZ,2
04-01-1956,05-12-1972,H299,21074,021074,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,021,1,Provincia,04,BZ,2
05-12-1972,17-02-1982,H299,21074,021074,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,021,2,Provincia autonoma,04,BZ,2
17-02-1982,31-12-9999,H299,21074,021074,Rio di Pusteria/Mühlbach,RIO DI PUSTERIA,MÜHLBACH,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,H306,802393,802393,Riomolino/Mühlbach,RIOMOLINO,MÜHLBACH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,H306,22482,022482,Riomolino/Mühlbach,RIOMOLINO,MÜHLBACH,,022,1,Provincia,00,TN,2
12-01-1927,29-05-1928,H306,21876,021876,Riomolino/Mühlbach,RIOMOLINO,MÜHLBACH,,021,1,Provincia,00,BZ,2
29-05-1928,29-05-1928,H306,21876,021876,Riomolino/Mühlbach,RIOMOLINO,MÜHLBACH,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,H167,802394,802394,Raissa/Reischach,RAISSA,REISCHACH,021561,802,1,Provincia,00,TN,2
