ID_COMUNE,ID_UTS,DATA_INIZIO_AMMINISTRATIVA,DATA_FINE_AMMINISTRATIVA,COD_CATASTO,PRO_COM,PRO_COM_T,COMUNE,COMUNE_IT,COMUNE_A,COD_DEN_STORICO,COD_UTS,ID_UTS_TIPO,DESC_UTS_TIPO,COD_REG,SIGLA_UTS,COD_RIP,COD_VARIAZIONE,ID_COMUNE_REL
3809,12,1861-03-17,1873-01-01,M097,18889,018889,Vivente,VIVENTE,,,18,1,Provincia,0,PV,1,PV,
3809,12,1873-01-01,1873-01-01,M097,18889,018889,Vivente,VIVENTE,,,18,1,Provincia,0,PV,1,ES,3714
2592,9,1948-01-01,2015-01-01,F003,15136,015136,Masate,MASATE,,,15,1,Provincia,3,MI,1,,
2592,119,2015-01-01,9999-12-31,F003,15136,015136,Masate,MASATE,,,215,3,Città metropolitana,3,MI,1,APUTS,2592
2593,9,1861-03-17,1879-08-01,F028,15137,015137,Massalengo,MASSALENGO,,,15,1,Provincia,0,MI,1,PV,
2593,9,1879-08-01,1948-01-01,F028,15137,015137,Massalengo,MASSALENGO,,,15,1,Provincia,0,MI,1,AQES,2832
2593,9,1948-01-01,1995-01-01,F028,15137,015137,Massalengo,MASSALENGO,,,15,1,Provincia,3,MI,1,,
2593,104,1995-01-01,9999-12-31,F028,98037,098037,Massalengo,MASSALENGO,,,98,1,Provincia,3,LO,1,AP,2593
2594,9,1861-03-17,1948-01-01,F078,15138,015138,Meda,MEDA,,,15,1,Provincia,0,MI,1,PV,
2594,9,1948-01-01,2009-06-30,F078,15138,015138,Meda,MEDA,,,15,1,Provincia,3,MI,1,,
2594,114,2009-06-30,9999-12-31,F078,108030,108030,Meda,MEDA,,,108,1,Provincia,3,MB,1,AP,2594
2595,9,1861-03-17,1869-02-28,F084,15139,015139,Mediglia,MEDIGLIA,,,15,1,Provincia,0,MI,1,PV,
2595,9,1869-02-28,1940-06-29,F084,15139,015139,Mediglia,MEDIGLIA,,,15,1,Provincia,0,MI,1,AQES,2750
2595,9,1869-02-28,1940-06-29,F084,15139,015139,Mediglia,MEDIGLIA,,,15,1,Provincia,0,MI,1,AQES,2821
2595,9,1940-06-29,1948-01-01,F084,15139,015139,Mediglia,MEDIGLIA,,,15,1,Provincia,0,MI,1,CE,2676
2595,9,1948-01-01,1995-05-05,F084,15139,015139,Mediglia,MEDIGLIA,,,15,1,Provincia,3,MI,1,,
2595,9,1995-05-05,2015-01-01,F084,15139,015139,Mediglia,MEDIGLIA,,,15,1,Provincia,3,MI,1,AQ,2627
2595,9,1995-05-05,2015-01-01,F084,15139,015139,Mediglia,MEDIGLIA,,,15,1,Provincia,3,MI,1,CE,2627
2595,119,2015-01-01,9999-12-31,F084,15139,015139,Mediglia,MEDIGLIA,,,215,3,Città metropolitana,3,MI,1,APUTS,2595
2596,9,1861-03-17,1943-06-03,F100,15140,015140,Melegnano,MELEGNANO,,,15,1,Provincia,0,MI,1,PV,
2596,9,1943-06-03,1948-01-01,F100,15140,015140,Melegnano,MELEGNANO,,,15,1,Provincia,0,MI,1,AQ,2650
2596,9,1948-01-01,2015-01-01,F100,15140,015140,Melegnano,MELEGNANO,,,15,1,Provincia,3,MI,1,,
2596,119,2015-01-01,9999-12-31,F100,15140,015140,Melegnano,MELEGNANO,,,215,3,Città metropolitana,3,MI,1,APUTS,2596
2597,9,1861-03-17,1948-01-01,F102,15141,015141,Meleti,MELETI,,,15,1,Provincia,0,MI,1,PV,
2597,9,1948-01-01,1995-01-01,F102,15141,015141,Meleti,MELETI,,,15,1,Provincia,3,MI,1,,
2597,104,1995-01-01,9999-12-31,F102,98038,098038,Meleti,MELETI,,,98,1,Provincia,3,LO,1,AP,2597
2598,9,1861-03-17,1948-01-01,F119,15142,015142,Melzo,MELZO,,,15,1,Provincia,0,MI,1,PV,
2598,9,1948-01-01,2015-01-01,F119,15142,015142,Melzo,MELZO,,,15,1,Provincia,3,MI,1,,
2598,119,2015-01-01,9999-12-31,F119,15142,015142,Melzo,MELZO,,,215,3,Città metropolitana,3,MI,1,APUTS,2598
2599,9,1861-03-17,1948-01-01,F149,15143,015143,Merlino,MERLINO,,,15,1,Provincia,0,MI,1,PV,
2599,9,1948-01-01,1995-01-01,F149,15143,015143,Merlino,MERLINO,,,15,1,Provincia,3,MI,1,,
2599,104,1995-01-01,9999-12-31,F149,98039,098039,Merlino,MERLINO,,,98,1,Provincia,3,LO,1,AP,2599
2600,9,1861-03-17,1948-01-01,F155,15144,015144,Mesero,MESERO,,,15,1,Provincia,0,MI,1,PV,
2600,9,1948-01-01,2015-01-01,F155,15144,015144,Mesero,MESERO,,,15,1,Provincia,3,MI,1,,
2600,119,2015-01-01,9999-12-31,F155,15144,015144,Mesero,MESERO,,,215,3,Città metropolitana,3,MI,1,APUTS,2600
2601,9,1861-03-17,1948-01-01,F165,15145,015145,Mezzago,MEZZAGO,,,15,1,Provincia,0,MI,1,PV,
2601,9,1948-01-01,2009-06-30,F165,15145,015145,Mezzago,MEZZAGO,,,15,1,Provincia,3,MI,1,,
2601,114,2009-06-30,9999-12-31,F165,108031,108031,Mezzago,MEZZAGO,,,108,1,Provincia,3,MB,1,AP,2601
2602,9,1861-03-17,1873-09-01,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,PV,
2602,9,1873-09-01,1904-07-09,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2790
2602,9,1904-07-09,1918-03-27,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,CE,2805
2602,9,1904-07-09,1918-03-27,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQ,2805
2602,9,1918-03-27,1923-10-14,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2891
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2779
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2731
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2728
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2802
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2834
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2812
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2793
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2805
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2888
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2856
2602,9,1923-10-14,1924-02-22,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQES,2835
2602,9,1924-02-22,1932-10-21,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQ,2550
2602,9,1924-02-22,1932-10-21,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,AQ,2495
2602,9,1932-10-21,1948-01-01,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,0,MI,1,CE,2647
2602,9,1948-01-01,1962-12-30,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,3,MI,1,,
2602,9,1962-12-30,1997-07-26,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,3,MI,1,CE,2664
2602,9,1997-07-26,2015-01-01,F205,15146,015146,Milano,MILANO,,,15,1,Provincia,3,MI,1,AQ,2664
2602,119,2015-01-01,9999-12-31,F205,15146,015146,Milano,MILANO,,,215,3,Città metropolitana,3,MI,1,APUTS,2602
2603,9,1861-03-17,1869-05-01,F247,15147,015147,Misinto,MISINTO,,,15,1,Provincia,0,MI,1,PV,
2603,9,1869-05-01,1882-01-01,F247,15147,015147,Misinto,MISINTO,,,15,1,Provincia,0,MI,1,AQES,2574
2603,9,1882-01-01,1905-07-22,F247,15147,015147,Misinto,MISINTO,,,15,1,Provincia,0,MI,1,CE,2035
2603,9,1905-07-22,1948-01-01,F247,15147,015147,Misinto,MISINTO,,,15,1,Provincia,0,MI,1,CECS,8855
2603,9,1948-01-01,2009-06-30,F247,15147,015147,Misinto,MISINTO,,,15,1,Provincia,3,MI,1,,
2603,114,2009-06-30,9999-12-31,F247,108032,108032,Misinto,MISINTO,,,108,1,Provincia,3,MB,1,AP,2603
2604,9,1861-03-17,1864-04-01,F423,15148,015148,Montanaso,MONTANASO,,098510,15,1,Provincia,0,MI,1,PV,
2604,9,1864-04-01,1870-09-01,F423,15148,015148,Montanaso Lombardo,MONTANASO LOMBARDO,,,15,1,Provincia,0,MI,1,CD,2604
2604,9,1870-09-01,1948-01-01,F423,15148,015148,Montanaso Lombardo,MONTANASO LOMBARDO,,,15,1,Provincia,0,MI,1,AQES,2730
2604,9,1948-01-01,1995-01-01,F423,15148,015148,Montanaso Lombardo,MONTANASO LOMBARDO,,,15,1,Provincia,3,MI,1,,
2604,104,1995-01-01,9999-12-31,F423,98040,098040,Montanaso Lombardo,MONTANASO LOMBARDO,,,98,1,Provincia,3,LO,1,AP,2604
2605,9,1861-03-17,1867-01-14,F704,15149,015149,Monza,MONZA,,,15,1,Provincia,0,MI,1,PV,
2605,9,1867-01-14,1929-01-22,F704,15149,015149,Monza,MONZA,,,15,1,Provincia,0,MI,1,CECS,8569
2605,9,1929-01-22,1935-03-29,F704,15149,015149,Monza,MONZA,,,15,1,Provincia,0,MI,1,AQ,2692
2605,9,1929-01-22,1935-03-29,F704,15149,015149,Monza,MONZA,,,15,1,Provincia,0,MI,1,AQ,2686
2605,9,1929-01-22,1935-03-29,F704,15149,015149,Monza,MONZA,,,15,1,Provincia,0,MI,1,AQ,2483
2918,82,1927-01-12,1948-01-01,B754,12032,012032,Cardano al Campo,CARDANO AL CAMPO,,,12,1,Provincia,0,VA,1,AP,2918
2918,82,1948-01-01,9999-12-31,B754,12032,012032,Cardano al Campo,CARDANO AL CAMPO,,,12,1,Provincia,3,VA,1,,
2919,9,1861-03-17,1863-09-20,B805,15994,015994,Caronno,CARONNO,,012504,15,1,Provincia,0,MI,1,PV,
2919,9,1863-09-20,1869-05-01,B805,15994,015994,Caronno Milanese,CARONNO MILANESE,,012505,15,1,Provincia,0,MI,1,CD,2919
2919,9,1869-05-01,1927-01-12,B805,15994,015994,Caronno Milanese,CARONNO MILANESE,,012505,15,1,Provincia,0,MI,1,AQES,1830
2919,82,1927-01-12,1940-03-23,B805,12034,012034,Caronno Milanese,CARONNO MILANESE,,012505,12,1,Provincia,0,VA,1,AP,2919
2919,82,1940-03-23,1948-01-01,B805,12034,012034,Caronno Pertusella,CARONNO PERTUSELLA,,,12,1,Provincia,0,VA,1,CD,2919
2919,82,1948-01-01,9999-12-31,B805,12034,012034,Caronno Pertusella,CARONNO PERTUSELLA,,,12,1,Provincia,3,VA,1,,
2920,9,1861-03-17,1863-02-21,B875,15995,015995,Casale,CASALE,,012507,15,1,Provincia,0,MI,1,PV,
2920,9,1863-02-21,1869-05-01,B875,15995,015995,Casale Litta,CASALE LITTA,,,15,1,Provincia,0,MI,1,CD,2920
2920,9,1869-05-01,1927-01-12,B875,15995,015995,Casale Litta,CASALE LITTA,,,15,1,Provincia,0,MI,1,AQES,1849
2920,9,1869-05-01,1927-01-12,B875,15995,015995,Casale Litta,CASALE LITTA,,,15,1,Provincia,0,MI,1,AQES,1854
2920,82,1927-01-12,1948-01-01,B875,12036,012036,Casale Litta,CASALE LITTA,,,12,1,Provincia,0,VA,1,AP,2920
2920,82,1948-01-01,1958-05-28,B875,12036,012036,Casale Litta,CASALE LITTA,,,12,1,Provincia,3,VA,1,,
2920,82,1958-05-28,9999-12-31,B875,12036,012036,Casale Litta,CASALE LITTA,,,12,1,Provincia,3,VA,1,CECS,11047
2921,9,1861-03-17,1862-11-30,B987,15996,015996,Casorate,CASORATE,,012508,15,1,Provincia,0,MI,1,PV,
2921,9,1862-11-30,1869-05-01,B987,15996,015996,Casorate Sempione,CASORATE SEMPIONE,,,15,1,Provincia,0,MI,1,CD,2921
2921,9,1869-05-01,1869-05-01,B987,15996,015996,Casorate Sempione,CASORATE SEMPIONE,,,15,1,Provincia,0,MI,1,ES,2912
2922,9,1861-03-17,1927-01-12,C004,15997,015997,Cassano Magnago,CASSANO MAGNAGO,,,15,1,Provincia,0,MI,1,PV,
2922,82,1927-01-12,1948-01-01,C004,12040,012040,Cassano Magnago,CASSANO MAGNAGO,,,12,1,Provincia,0,VA,1,AP,2922
2922,82,1948-01-01,9999-12-31,C004,12040,012040,Cassano Magnago,CASSANO MAGNAGO,,,12,1,Provincia,3,VA,1,,
2923,9,1861-03-17,1869-05-01,C139,15998,015998,Castellanza,CASTELLANZA,,,15,1,Provincia,0,MI,1,PV,
2923,9,1869-05-01,1927-04-14,C139,15998,015998,Castellanza,CASTELLANZA,,,15,1,Provincia,0,MI,1,AQES,1832
2923,82,1927-04-14,1948-01-01,C139,12042,012042,Castellanza,CASTELLANZA,,,12,1,Provincia,0,VA,1,AP,2923
2923,82,1948-01-01,9999-12-31,C139,12042,012042,Castellanza,CASTELLANZA,,,12,1,Provincia,3,VA,1,,
2924,9,1861-03-17,1870-09-01,C382,15999,015999,Orago,ORAGO,,012515,15,1,Provincia,0,MI,1,PV,
2924,9,1870-09-01,1892-07-01,C382,15999,015999,Orago,ORAGO,,012515,15,1,Provincia,0,MI,1,AQES,1846
2924,9,1892-07-01,1924-02-21,C382,15999,015999,Cavaria ed Uniti,CAVARIA ED UNITI,,012514,15,1,Provincia,0,MI,1,CD,2924
2924,9,1892-07-01,1924-02-21,C382,15999,015999,Cavaria ed Uniti,CAVARIA ED UNITI,,012514,15,1,Provincia,0,MI,1,CE,1840
2924,9,1924-02-21,1927-01-12,C382,15999,015999,Cavaria con Premezzo,CAVARIA CON PREMEZZO,,,15,1,Provincia,0,MI,1,CD,2924
2924,82,1927-01-12,1948-01-01,C382,12048,012048,Cavaria con Premezzo,CAVARIA CON PREMEZZO,,,12,1,Provincia,0,VA,1,AP,2924
2924,82,1948-01-01,9999-12-31,C382,12048,012048,Cavaria con Premezzo,CAVARIA CON PREMEZZO,,,12,1,Provincia,3,VA,1,,
2925,10,1861-03-17,1948-01-01,A057,16001,016001,Adrara San Martino,ADRARA SAN MARTINO,,,16,1,Provincia,0,BG,1,PV,
2925,10,1948-01-01,9999-12-31,A057,16001,016001,Adrara San Martino,ADRARA SAN MARTINO,,,16,1,Provincia,3,BG,1,,
2926,10,1861-03-17,1948-01-01,A058,16002,016002,Adrara San Rocco,ADRARA SAN ROCCO,,,16,1,Provincia,0,BG,1,PV,
2926,10,1948-01-01,9999-12-31,A058,16002,016002,Adrara San Rocco,ADRARA SAN ROCCO,,,16,1,Provincia,3,BG,1,,
2927,10,1861-03-17,1863-09-27,A129,16003,016003,Albano,ALBANO,,016500,16,1,Provincia,0,BG,1,PV,
2927,10,1863-09-27,1948-01-01,A129,16003,016003,Albano Sant'Alessandro,ALBANO SANT'ALESSANDRO,,,16,1,Provincia,0,BG,1,CD,2927
2927,10,1948-01-01,9999-12-31,A129,16003,016003,Albano Sant'Alessandro,ALBANO SANT'ALESSANDRO,,,16,1,Provincia,3,BG,1,,
2928,10,1861-03-17,1928-02-16,A163,16004,016004,Albino,ALBINO,,,16,1,Provincia,0,BG,1,PV,
2928,10,1928-02-16,1948-01-01,A163,16004,016004,Albino,ALBINO,,,16,1,Provincia,0,BG,1,AQES,3172
2928,10,1928-02-16,1948-01-01,A163,16004,016004,Albino,ALBINO,,,16,1,Provincia,0,BG,1,AQES,3161
2928,10,1928-02-16,1948-01-01,A163,16004,016004,Albino,ALBINO,,,16,1,Provincia,0,BG,1,AQES,3225
2928,10,1948-01-01,9999-12-31,A163,16004,016004,Albino,ALBINO,,,16,1,Provincia,3,BG,1,,
2929,10,1861-03-17,1927-07-31,A214,16005,016005,Almè,ALMÈ,,,16,1,Provincia,0,BG,1,PV,
2929,10,1927-07-31,1927-07-31,A214,16005,016005,Almè,ALMÈ,,,16,1,Provincia,0,BG,1,ES,3146
2930,10,1861-03-17,1929-05-17,A216,16006,016006,Almenno San Bartolomeo,ALMENNO SAN BARTOLOMEO,,,16,1,Provincia,0,BG,1,PV,
2930,10,1929-05-17,1948-01-01,A216,16006,016006,Almenno San Bartolomeo,ALMENNO SAN BARTOLOMEO,,,16,1,Provincia,0,BG,1,CE,3070
2930,10,1948-01-01,9999-12-31,A216,16006,016006,Almenno San Bartolomeo,ALMENNO SAN BARTOLOMEO,,,16,1,Provincia,3,BG,1,,
2931,10,1861-03-17,1885-12-31,A217,16007,016007,Almenno San Salvatore,ALMENNO SAN SALVATORE,,,16,1,Provincia,0,BG,1,PV,
2931,10,1885-12-31,1948-01-01,A217,16007,016007,Almenno San Salvatore,ALMENNO SAN SALVATORE,,,16,1,Provincia,0,BG,1,CE,3146
2931,10,1948-01-01,9999-12-31,A217,16007,016007,Almenno San Salvatore,ALMENNO SAN SALVATORE,,,16,1,Provincia,3,BG,1,,
2932,10,1861-03-17,1948-01-01,A259,16009,016009,Ambivere,AMBIVERE,,,16,1,Provincia,0,BG,1,PV,
2932,10,1948-01-01,9999-12-31,A259,16009,016009,Ambivere,AMBIVERE,,,16,1,Provincia,3,BG,1,,
2933,10,1861-03-17,1948-01-01,A304,16010,016010,Antegnate,ANTEGNATE,,,16,1,Provincia,0,BG,1,PV,
2933,10,1948-01-01,9999-12-31,A304,16010,016010,Antegnate,ANTEGNATE,,,16,1,Provincia,3,BG,1,,
2934,10,1861-03-17,1948-01-01,A365,16011,016011,Arcene,ARCENE,,,16,1,Provincia,0,BG,1,PV,
2934,10,1948-01-01,9999-12-31,A365,16011,016011,Arcene,ARCENE,,,16,1,Provincia,3,BG,1,,
2935,10,1861-03-17,1948-01-01,A383,16012,016012,Ardesio,ARDESIO,,,16,1,Provincia,0,BG,1,PV,
2935,10,1948-01-01,9999-12-31,A383,16012,016012,Ardesio,ARDESIO,,,16,1,Provincia,3,BG,1,,
2936,10,1861-03-17,1929-07-02,A440,16013,016013,Arsago,ARSAGO,,016501,16,1,Provincia,0,BG,1,PV,
2936,10,1929-07-02,1948-01-01,A440,16013,016013,Arzago d'Adda,ARZAGO D'ADDA,,,16,1,Provincia,0,BG,1,CD,2936
2936,10,1948-01-01,9999-12-31,A440,16013,016013,Arzago d'Adda,ARZAGO D'ADDA,,,16,1,Provincia,3,BG,1,,
2937,10,1861-03-17,1948-01-01,A511,16014,016014,Averara,AVERARA,,,16,1,Provincia,0,BG,1,PV,
2937,10,1948-01-01,1978-02-12,A511,16014,016014,Averara,AVERARA,,,16,1,Provincia,3,BG,1,,
2937,10,1978-02-12,9999-12-31,A511,16014,016014,Averara,AVERARA,,,16,1,Provincia,3,BG,1,AQ,3104
2938,10,1861-03-17,1948-01-01,A517,16015,016015,Aviatico,AVIATICO,,,16,1,Provincia,0,BG,1,PV,
2938,10,1948-01-01,9999-12-31,A517,16015,016015,Aviatico,AVIATICO,,,16,1,Provincia,3,BG,1,,
2939,10,1861-03-17,1863-09-27,A528,16016,016016,Azzano,AZZANO,,016502,16,1,Provincia,0,BG,1,PV,
3357,11,1862-09-30,1948-01-01,G264,17133,017133,Palazzolo sull'Oglio,PALAZZOLO SULL'OGLIO,,,17,1,Provincia,0,BS,1,CD,3357
3357,11,1948-01-01,1962-05-26,G264,17133,017133,Palazzolo sull'Oglio,PALAZZOLO SULL'OGLIO,,,17,1,Provincia,3,BS,1,,
3357,11,1962-05-26,9999-12-31,G264,17133,017133,Palazzolo sull'Oglio,PALAZZOLO SULL'OGLIO,,,17,1,Provincia,3,BS,1,AQ,3233
3357,11,1962-05-26,9999-12-31,G264,17133,017133,Palazzolo sull'Oglio,PALAZZOLO SULL'OGLIO,,,17,1,Provincia,3,BS,1,AQ,3297
3358,11,1861-03-17,1948-01-01,G327,17134,017134,Paratico,PARATICO,,,17,1,Provincia,0,BS,1,PV,
3358,11,1948-01-01,9999-12-31,G327,17134,017134,Paratico,PARATICO,,,17,1,Provincia,3,BS,1,,
3359,11,1861-03-17,1927-12-24,G354,17135,017135,Paspardo,PASPARDO,,,17,1,Provincia,0,BS,1,PV,
3359,11,1927-12-24,1927-12-24,G354,17135,017135,Paspardo,PASPARDO,,,17,1,Provincia,0,BS,1,ES,9875
3360,11,1861-03-17,1867-09-25,G361,17136,017136,Passirano,PASSIRANO,,,17,1,Provincia,0,BS,1,PV,
3360,11,1867-09-25,1928-09-25,G361,17136,017136,Passirano,PASSIRANO,,,17,1,Provincia,0,BS,1,AQ,3426
3360,11,1928-09-25,1929-05-28,G361,17136,017136,Passirano,PASSIRANO,,,17,1,Provincia,0,BS,1,AQES,3435
3360,11,1929-05-28,1948-01-01,G361,17136,017136,Passirano,PASSIRANO,,,17,1,Provincia,0,BS,1,AQ,3377
3360,11,1948-01-01,1995-05-05,G361,17136,017136,Passirano,PASSIRANO,,,17,1,Provincia,3,BS,1,,
3360,11,1995-05-05,9999-12-31,G361,17136,017136,Passirano,PASSIRANO,,,17,1,Provincia,3,BS,1,CE,3352
3361,11,1861-03-17,1862-12-18,G391,17137,017137,Pavone,PAVONE,,017528,17,1,Provincia,0,BS,1,PV,
3361,11,1862-12-18,1948-01-01,G391,17137,017137,Pavone del Mella,PAVONE DEL MELLA,,,17,1,Provincia,0,BS,1,CD,3361
3361,11,1948-01-01,9999-12-31,G391,17137,017137,Pavone del Mella,PAVONE DEL MELLA,,,17,1,Provincia,3,BS,1,,
3362,11,1861-03-17,1927-12-27,G407,17138,017138,Pedergnaga,PEDERGNAGA,,017529,17,1,Provincia,0,BS,1,PV,
3362,11,1927-12-27,1928-03-24,G407,17138,017138,Pedergnaga,PEDERGNAGA,,017529,17,1,Provincia,0,BS,1,AQES,3479
3362,11,1927-12-27,1928-03-24,G407,17138,017138,Pedergnaga,PEDERGNAGA,,017529,17,1,Provincia,0,BS,1,AQES,3507
3362,11,1927-12-27,1928-03-24,G407,17138,017138,Pedergnaga,PEDERGNAGA,,017529,17,1,Provincia,0,BS,1,AQES,3450
3362,11,1928-03-24,1948-01-01,G407,17138,017138,Pedergnaga Oriano,PEDERGNAGA ORIANO,,017530,17,1,Provincia,0,BS,1,CD,3362
3362,11,1948-01-01,1964-10-02,G407,17138,017138,Pedergnaga Oriano,PEDERGNAGA ORIANO,,017530,17,1,Provincia,3,BS,1,,
3362,11,1964-10-02,9999-12-31,G407,17138,017138,San Paolo,SAN PAOLO,,,17,1,Provincia,3,BS,1,CD,3362
3363,11,1861-03-17,1948-01-01,G529,17141,017141,Pezzaze,PEZZAZE,,,17,1,Provincia,0,BS,1,PV,
3363,11,1948-01-01,1963-02-07,G529,17141,017141,Pezzaze,PEZZAZE,,,17,1,Provincia,3,BS,1,,
3363,11,1963-02-07,9999-12-31,G529,17141,017141,Pezzaze,PEZZAZE,,,17,1,Provincia,3,BS,1,CE,3254
3364,11,1861-03-17,1863-02-21,G546,17142,017142,Piano,PIANO,,017532,17,1,Provincia,0,BS,1,PV,
3364,11,1863-02-21,1929-02-21,G546,17142,017142,Pian Camuno,PIAN CAMUNO,,,17,1,Provincia,0,BS,1,CD,3364
3364,11,1929-02-21,1948-01-01,G550,17142,017142,Pian d'Artogne,PIAN D'ARTOGNE,,017531,17,1,Provincia,0,BS,1,CD,3364
3364,11,1929-02-21,1948-01-01,G550,17142,017142,Pian d'Artogne,PIAN D'ARTOGNE,,017531,17,1,Provincia,0,BS,1,AQES,3238
3364,11,1948-01-01,1957-02-14,G550,17142,017142,Pian d'Artogne,PIAN D'ARTOGNE,,017531,17,1,Provincia,3,BS,1,,
3364,11,1957-02-14,9999-12-31,G546,17142,017142,Pian Camuno,PIAN CAMUNO,,,17,1,Provincia,3,BS,1,CD,3364
3364,11,1957-02-14,9999-12-31,G546,17142,017142,Pian Camuno,PIAN CAMUNO,,,17,1,Provincia,3,BS,1,CECS,11021
3365,11,1861-03-17,1948-01-01,G710,17143,017143,Pisogne,PISOGNE,,,17,1,Provincia,0,BS,1,PV,
3365,11,1948-01-01,9999-12-31,G710,17143,017143,Pisogne,PISOGNE,,,17,1,Provincia,3,BS,1,,
3366,11,1861-03-17,1948-01-01,G779,17144,017144,Polaveno,POLAVENO,,,17,1,Provincia,0,BS,1,PV,
3366,11,1948-01-01,9999-12-31,G779,17144,017144,Polaveno,POLAVENO,,,17,1,Provincia,3,BS,1,,
3367,11,1861-03-17,1948-01-01,G801,17145,017145,Polpenazze,POLPENAZZE,,017533,17,1,Provincia,0,BS,1,PV,
3367,11,1948-01-01,1967-11-24,G801,17145,017145,Polpenazze,POLPENAZZE,,017533,17,1,Provincia,3,BS,1,,
3367,11,1967-11-24,9999-12-31,G801,17145,017145,Polpenazze del Garda,POLPENAZZE DEL GARDA,,,17,1,Provincia,3,BS,1,CD,3367
3368,11,1861-03-17,1929-01-01,G815,17146,017146,Pompiano,POMPIANO,,,17,1,Provincia,0,BS,1,PV,
3368,11,1929-01-01,1948-01-01,G815,17146,017146,Pompiano,POMPIANO,,,17,1,Provincia,0,BS,1,AQES,3458
3368,11,1948-01-01,9999-12-31,G815,17146,017146,Pompiano,POMPIANO,,,17,1,Provincia,3,BS,1,,
3369,11,1861-03-17,1927-12-27,G818,17147,017147,Poncarale,PONCARALE,,,17,1,Provincia,0,BS,1,PV,
3369,11,1927-12-27,1927-12-27,G818,17147,017147,Poncarale,PONCARALE,,,17,1,Provincia,0,BS,1,ES,9877
3370,11,1861-03-17,1948-01-01,G844,17148,017148,Ponte di Legno,PONTE DI LEGNO,,,17,1,Provincia,0,BS,1,PV,
3370,11,1948-01-01,9999-12-31,G844,17148,017148,Ponte di Legno,PONTE DI LEGNO,,,17,1,Provincia,3,BS,1,,
3371,11,1861-03-17,1948-01-01,G859,17149,017149,Pontevico,PONTEVICO,,,17,1,Provincia,0,BS,1,PV,
3371,11,1948-01-01,9999-12-31,G859,17149,017149,Pontevico,PONTEVICO,,,17,1,Provincia,3,BS,1,,
3372,11,1861-03-17,1948-01-01,G869,17150,017150,Pontoglio,PONTOGLIO,,,17,1,Provincia,0,BS,1,PV,
3372,11,1948-01-01,9999-12-31,G869,17150,017150,Pontoglio,PONTOGLIO,,,17,1,Provincia,3,BS,1,,
3373,11,1861-03-17,1948-01-01,G959,17151,017151,Pozzolengo,POZZOLENGO,,,17,1,Provincia,0,BS,1,PV,
3373,11,1948-01-01,9999-12-31,G959,17151,017151,Pozzolengo,POZZOLENGO,,,17,1,Provincia,3,BS,1,,
3374,11,1861-03-17,1928-08-15,G977,17152,017152,Pralboino,PRALBOINO,,,17,1,Provincia,0,BS,1,PV,
3374,11,1928-08-15,1947-12-22,G977,17152,017152,Pralboino,PRALBOINO,,,17,1,Provincia,0,BS,1,AQES,3334
3374,11,1947-12-22,1948-01-01,G977,17152,017152,Pralboino,PRALBOINO,,,17,1,Provincia,0,BS,1,CECS,10713
3374,11,1948-01-01,9999-12-31,G977,17152,017152,Pralboino,PRALBOINO,,,17,1,Provincia,3,BS,1,,
3375,11,1861-03-17,1948-01-01,H043,17153,017153,Preseglie,PRESEGLIE,,,17,1,Provincia,0,BS,1,PV,
3375,11,1948-01-01,9999-12-31,H043,17153,017153,Preseglie,PRESEGLIE,,,17,1,Provincia,3,BS,1,,
3376,11,1861-03-17,1927-12-04,H050,17154,017154,Prestine,PRESTINE,,,17,1,Provincia,0,BS,1,PV,
